Movie Roll Num	MOVIE_NAME_IMDB	TRIVIA	INTERESTED	VOTED	LIKENESS_RATIO	CLASS	FOG	GRADE	superPOS	Contradict	PERSON	ORGANIZATION	DATE	LOCATION	MONEY	TIME	ALL_LINKABLE_ENTITIES_PRESENT	ROOT_WORDS	SUBJECT_WORDS	UNDER_ROOT_WORDS
103	The Lion King (1994) 	One of the bugs that Timon pulls out of a knothole during Hakuna Matata is wearing Mickey Mouse ears.  	124	125	0.992	1	7.6	4	0	0	5	0	0	0	0	0	entity_Character 	root_wear 	subj_entity_Character subj_unlinked_NUMBER 	underRoot_unlinked_NUMBER 
103	The Lion King (1994) 	"In early drafts, Scar was a rogue lion with no relation to Mufasa. Eventually, however, the story writers thought relating him to Mufasa would be more interesting; a threat within. This is why Scar and Mufasa differ so much; They weren't originally designed to be related.  "	115	118	0.974576271	1	18.4	2	0	0	4	0	0	0	0	0	entity_Character 	root_lion root_think root_be 	subj_entity_Character subj_writer subj_scar subj_they subj_this 	underRoot_entity_Character 
103	The Lion King (1994) 	"The line, ""What do you want me to do, dress in drag and do the hula?"" was improvised by Nathan Lane.  "	114	115	0.991304348	1	8.4	4	0	0	2	0	0	0	0	0	entity_Cast 	root_line root_improvise 	subj_what subj_you 	underRoot_entity_Cast 
103	The Lion King (1994) 	"A few weeks before the film opened, Elton John was given a special screening. Noticing that the film's love song had been left out, he successfully lobbied to have the song put back in. Later, ""Can You Feel the Love Tonight"" won him an Academy Award for Best Original Song.  "	108	108	1	1	20	4	1	0	2	0	1	0	0	0		root_give root_lobby root_win 	subj_film subj_unlinked_PERSON subj_song subj_he 	underRoot_unlinked_PERSON 
103	The Lion King (1994) 	"The team working on the movie was supposedly Disney's ""team B"", who were ""kept busy"" while ""team A"" worked on Pocahontas (1995), on which the production had much higher hopes.  "	101	102	0.990196078	1	12	3	0	0	0	1	1	0	0	0		root_b 	subj_team subj_who subj_a subj_production 	underRoot_unlinked_ORGANIZATION 
103	The Lion King (1994) 	George Scribner was the film's original director.  	3	5	0.6	1	2.8	2	0	0	2	0	0	0	0	0	entity_Writing_Credits 	root_director 	subj_entity_Writing_Credits 	underRoot_entity_Writing_Credits 
103	The Lion King (1994) 	"Richard Curtis and Ben Elton were approached to write the film, but both turned it down as they were busy with projects of their own.  "	3	5	0.6	1	10	2	0	1	4	0	0	0	0	0		root_approach 	subj_unlinked_PERSON subj_both subj_they 	underRoot_unlinked_PERSON 
103	The Lion King (1994) 	"Voted number 1 in Cuatro's (Spain) ""Tu película Disney""  "	3	8	0.375	0	3.6	1	0	0	0	0	0	1	0	0		root_vote 		
104	The Lord of the Rings: The Return of the King (2003) 	"Fans of the film often speculate why the characters didn't just fly on the giant eagles into Mordor and drop the ring into Mount Doom. This is not, in fact, a plot hole. This was explained in the book but the film makers didn't think there would have been a need to because they felt it was obvious why they didn't do this. The eye of Sauron would have been a major obstacle. Even professor Tolkien vetoed the abuse of eagles' intervention when presented an early project of a movie from his book.  "	239	240	0.995833333	1	37.2	4	0	1	2	0	0	0	0	0		root_speculate root_plot root_explain root_obstacle root_veto 	subj_fan subj_character subj_this subj_maker subj_they subj_it subj_eye subj_unlinked_PERSON 	underRoot_unlinked_PERSON 
104	The Lord of the Rings: The Return of the King (2003) 	A normal major motion picture averages about 200 effects shots. This film had 1488.  	145	147	0.986394558	1	5.6	3	0	0	0	0	1	0	0	0		root_motion root_have 	subj_film 	underRoot_unlinked_DATE 
104	The Lord of the Rings: The Return of the King (2003) 	"While filming the trilogy, Viggo Mortensen got so into character that during a conversation, Peter Jackson referred to him as ""Aragorn"" for over half an hour without Mortensen's realizing it.  "	139	143	0.972027972	1	12	2	0	0	5	0	0	1	0	0	entity_Directed_by entity_Produced_by 	root_get 	subj_unlinked_PERSON subj_entity_Directed_by subj_entity_Produced_by 	underRoot_unlinked_PERSON 
104	The Lord of the Rings: The Return of the King (2003) 	"The Lord of the Rings trilogy became the most nominated film series in Academy Award history with 30 nominations, surpassing both the Godfather trilogy (28) and the Star Wars franchise (21).  "	127	130	0.976923077	1	12.4	3	1	0	0	0	0	0	0	0		root_become 	subj_lord 	
104	The Lord of the Rings: The Return of the King (2003) 	Henry Mortensen:&nbsp;The first Orc that Aragorn is seen killing on the fields of Pelennor is played by Viggo Mortensen's son.  	122	123	0.991869919	1	8	4	0	0	4	0	0	2	0	0		root_play 	subj_unlinked_LOCATION subj_unlinked_PERSON 	underRoot_unlinked_PERSON 
104	The Lord of the Rings: The Return of the King (2003) 	Peter Jackson is arachnophobic and based the Shelob design on the types of spiders he feared the most.  	119	120	0.991666667	1	7.2	4	1	0	2	0	0	0	0	0	entity_Directed_by entity_Produced_by 	root_arachnophobic 	subj_entity_Directed_by subj_entity_Produced_by subj_he 	underRoot_entity_Directed_by underRoot_entity_Produced_by 
104	The Lord of the Rings: The Return of the King (2003) 	Andy Serkis and Elijah Wood were given prop rings used in the movie by director Peter Jackson. They each thought they got the only one.  	117	117	1	1	10	4	0	0	6	0	0	0	0	0	entity_Directed_by entity_Produced_by 	root_prop root_think 	subj_unlinked_PERSON subj_entity_Directed_by subj_entity_Produced_by subj_they 	underRoot_entity_Directed_by underRoot_entity_Produced_by 
104	The Lord of the Rings: The Return of the King (2003) 	"Elijah Wood is noted for his ability to stare fixedly in front of him for ages without blinking, which came in very useful for the scenes where the comatose Frodo was wrapped up in Shelob's web-like cocoon.  "	116	118	0.983050847	1	14.8	3	0	0	4	0	0	0	0	0		root_note 	subj_unlinked_PERSON subj_which 	underRoot_unlinked_PERSON 
104	The Lord of the Rings: The Return of the King (2003) 	The movie made a 1408% profit for New Line Studios on their initial outlay.  	114	114	1	1	5.6	4	0	0	0	3	0	0	0	0		root_make 	subj_movie 	
104	The Lord of the Rings: The Return of the King (2003) 	"Viggo Mortensen estimates that, during the course of filming the entire trilogy and including all takes, he ""killed"" every stuntman on the production at least fifty times.  "	112	112	1	1	10.8	4	1	0	2	0	0	0	0	0		root_estimate 	subj_unlinked_PERSON subj_all subj_he 	underRoot_unlinked_PERSON 
104	The Lord of the Rings: The Return of the King (2003) 	"Billy Boyd's singing scene largely came about because Philippa Boyens went for a night out at a karaoke bar with the younger male cast members and she was very struck by the quality of his voice. Remembering that Denethor asks Pippin to sing him a song when Faramir heads off to war, she resurrected the lyrics from the novel and Boyd himself came up with the tune for it.  "	112	112	1	1	27.6	4	0	0	8	0	0	0	0	1		root_come root_resurrect 	subj_scene subj_unlinked_PERSON subj_she subj_he subj_himself 	
104	The Lord of the Rings: The Return of the King (2003) 	"According to a magazine article, Peter Jackson hated the Army of the Dead; he thought it was too unbelievable. He kept it in the script because he did not wish to disappoint diehard fans of the book trilogy.  "	107	109	0.981651376	1	15.2	3	0	0	2	0	0	0	0	0	entity_Directed_by entity_Produced_by 	root_hate root_keep 	subj_entity_Directed_by subj_entity_Produced_by subj_he subj_it 	underRoot_entity_Directed_by underRoot_entity_Produced_by 
104	The Lord of the Rings: The Return of the King (2003) 	"The entire running time for The Lord of the Rings trilogy is approximately 8 hours and 37 minutes, from start to finish.  "	103	108	0.953703704	1	8.8	2	0	0	0	0	0	0	0	0		root_unlinked_DURATION 	subj_time 	underRoot_unlinked_DURATION 
105	Harry Potter and the Prisoner of Azkaban (2004) 	"In order to acquaint himself with his three lead actors, director Alfonso Cuarón had each of them write an essay about their characters, from a first-person point of view. Emma Watson, in true Hermione fashion, went a little overboard and wrote a 16-page essay. Daniel Radcliffe wrote a simple one-page summary, and Rupert Grint never even turned his in.  "	384	386	0.994818653	1	23.6	4	0	1	8	0	0	0	0	0	entity_Directed_by entity_Produced_by 	root_have root_go root_write 	subj_entity_Directed_by subj_each subj_unlinked_PERSON subj_entity_Produced_by 	underRoot_entity_Directed_by underRoot_unlinked_PERSON underRoot_entity_Produced_by 
105	Harry Potter and the Prisoner of Azkaban (2004) 	"Ian McKellen turned down the role of Dumbledore. Having appeared as Gandalf in The Lord of the Rings, he said, ""I had enough trouble living up to one legend. Two would be too much to hope for.""  "	230	234	0.982905983	1	14.8	3	0	0	3	1	0	0	0	0		root_turn root_say root_much 	subj_unlinked_PERSON subj_he subj_i subj_unlinked_NUMBER 	underRoot_unlinked_PERSON underRoot_unlinked_NUMBER 
105	Harry Potter and the Prisoner of Azkaban (2004) 	"Alfonso Cuarón had the idea that when the dementors approached the Hogwarts Express the rain would turn to ice, however, due to his thick Spanish accent the visual effects team misheard ""ice"" as ""eyes"". They went as far as to draft a storyboard which depicted eyes falling from the sky, which they presented to a stunned Cuarón, who instantly corrected their mistake.  "	207	210	0.985714286	1	24.8	3	0	0	3	2	0	0	0	0	entity_Directed_by 	root_have root_go 	subj_entity_Directed_by subj_dementor subj_rain subj_they subj_which subj_who 	underRoot_entity_Directed_by 
105	Harry Potter and the Prisoner of Azkaban (2004) 	"Alfonso Cuarón coached Daniel Radcliffe in one scene where the latter had to act awed: ""Pretend you're seeing Cameron Diaz in a G-string"". It worked.  "	181	185	0.978378378	1	10	3	0	0	6	0	0	0	0	0	entity_Directed_by entity_Produced_by 	root_coach root_work 	subj_entity_Directed_by subj_latter subj_you subj_it 	underRoot_entity_Directed_by underRoot_entity_Produced_by 
105	Harry Potter and the Prisoner of Azkaban (2004) 	"Aware of his fondness for music, Gary Oldman presented Daniel Radcliffe with a bass guitar as a gift when they met.  "	138	139	0.992805755	1	8.4	4	0	0	4	0	0	0	0	0	entity_Produced_by 	root_present 	subj_unlinked_PERSON subj_they 	underRoot_unlinked_PERSON underRoot_entity_Produced_by 
105	Harry Potter and the Prisoner of Azkaban (2004) 	"Between takes, Emma Watson liked to play with director Alfonso Cuarón's hair because it was so long. She even put it in pigtails. ""I'm his unofficial hairstylist,"" Emma said.  "	137	140	0.978571429	1	11.6	3	0	1	5	0	0	0	0	0	entity_Directed_by 	root_like root_put root_say 	subj_unlinked_PERSON subj_it subj_she subj_i 	underRoot_unlinked_PERSON 
105	Harry Potter and the Prisoner of Azkaban (2004) 	"During the filming of the sleeping bag scene, director Alfonso Cuarón, Michael Gambon, and Alan Rickman played a practical joke on Daniel Radcliffe (who had requested to have his sleeping bag next to a girl whom he liked at the time) by hiding a remote-control-operated Whoopee Cushion in his sleeping bag. According to Cuarón, Daniel tried really hard to stay in character while everyone else was laughing.  "	134	138	0.971014493	1	26.8	2	0	0	9	0	0	1	0	0	entity_Directed_by entity_Produced_by 	root_play root_try 	subj_entity_Directed_by subj_who subj_he subj_unlinked_PERSON subj_everyone 	underRoot_entity_Produced_by underRoot_entity_Directed_by underRoot_unlinked_PERSON 
105	Harry Potter and the Prisoner of Azkaban (2004) 	A clause in Alfonso Cuarón's contract forbade the director from cursing in front of the kids on set.  	130	132	0.984848485	1	7.2	3	0	0	2	0	0	0	0	0	entity_Directed_by 	root_forbid 	subj_clause 	
105	Harry Potter and the Prisoner of Azkaban (2004) 	The only film in the series where Voldemort does not appear in some form.  	112	115	0.973913043	1	5.6	2	0	0	1	0	0	0	0	0		root_film 	subj_unlinked_PERSON 	
105	Harry Potter and the Prisoner of Azkaban (2004) 	"Alfonso Cuarón had the idea to have Harry, Ron, and Hermione wear everyday clothes more often than their Hogwarts uniforms in order to show more of the characters' personalities. He also gave the rest of the Hogwarts students permission to wear their uniforms any way they wanted to in order to bring a greater sense of realism to the wizards' school, hence why some of the students wear the uniforms very neatly while others have the shirts and ties hanging out.  "	108	108	1	1	32.4	4	0	0	5	2	0	0	0	0	entity_Directed_by 	root_have root_give 	subj_entity_Directed_by subj_unlinked_PERSON subj_some subj_uniform subj_other subj_he subj_they 	underRoot_entity_Directed_by 
105	Harry Potter and the Prisoner of Azkaban (2004) 	The last Harry Potter film to be released on VHS.  	105	111	0.945945946	1	4	2	0	0	2	0	0	0	0	0		root_release 	subj_film 	
105	Harry Potter and the Prisoner of Azkaban (2004) 	Alfonso Cuarón:&nbsp;the man seated holding two lit candles when Harry enters Madame Rosmerta's Tavern.  	14	32	0.4375	0	5.6	1	0	0	5	0	0	0	0	0	entity_Directed_by 	root_light 	subj_entity_Directed_by subj_unlinked_PERSON 	underRoot_entity_Directed_by 
105	Harry Potter and the Prisoner of Azkaban (2004) 	The third of eight movies based on the Harry Potter book series by J.K. Rowling.  	12	48	0.25	0	6	0	0	0	4	0	0	0	0	0		root_base 	subj_unlinked_ORDINAL 	underRoot_unlinked_ORDINAL 
106	The Punisher (2004) 	"In a grotesque example of life imitating art, John Travolta's character starts the film mourning the loss of his son. Six years after the release of this film, Travolta's son Jett died in real life following a seizure.  "	6	23	0.260869565	0	15.2	1	0	0	4	0	0	0	0	0	entity_Produced_by 	root_start root_die 	subj_character subj_unlinked_PERSON 	underRoot_unlinked_PERSON underRoot_unlinked_DURATION 
106	The Punisher (2004) 	"When Castle is readying himself to administer the coup de grace to Saint, he attaches a shoulder stock to a pistol. This is presumably supposed to be a Glock 18, a version of the Glock 17 9mm capable of fully automatic fire. This is uncertain, however, since the piece never appears again in the film.  "	5	11	0.454545455	0	22	2	0	0	0	0	0	0	0	0		root_attach root_suppose root_uncertain 	subj_castle subj_he subj_this subj_piece 	
106	The Punisher (2004) 	"The license plate on Frank Castle's car reads ""Year One"". This is the auto customizer that worked on the GTO. It was just a coincidence that The Punisher also had a Year One title.  "	4	7	0.571428571	1	13.6	2	0	0	2	0	0	0	0	0		root_read root_customizer root_coincidence 	subj_plate subj_this subj_that subj_punisher subj_it 	underRoot_unlinked_DURATION 
106	The Punisher (2004) 	"Micky Duka is heavily based on a character from the comic series, named Mickey Fondozzi, who worked as a mob informant for The Punisher.  "	4	7	0.571428571	1	9.6	2	0	0	4	0	0	0	0	0		root_base 	subj_unlinked_PERSON subj_who 	underRoot_unlinked_PERSON 
106	The Punisher (2004) 	"The guns Mickey and Bobby try to buy in the beginning of the movie are Heckler & Koch G36Cs, the compact version of the G36 assault rifle.  "	4	9	0.444444444	0	10.8	1	0	0	2	3	0	0	0	0		root_g36cs 	subj_unlinked_PERSON subj_gun 	underRoot_unlinked_ORGANIZATION 
106	The Punisher (2004) 	Scenes were constantly scaled back or cut to meet budget requirements. Effects scenes were almost always done the old-fashioned way with old tricks replacing new CGI. Jonathan Hensleigh discusses this in the commentary track of the original DVD edition  	3	5	0.6	1	15.6	2	0	0	2	0	0	0	0	0	entity_Directed_by 	root_scale root_do root_discuss 	subj_scene subj_entity_Directed_by 	underRoot_entity_Directed_by 
106	The Punisher (2004) 	Wizard Magazine editor Jesse Thompson appeared as a customer in the diner where Frank and Joan were before Heck comes in. He was not in the final cut.  	3	5	0.6	1	11.2	2	0	0	4	0	0	0	0	0		root_appear root_be 	subj_unlinked_PERSON subj_heck subj_he 	underRoot_unlinked_PERSON 
106	The Punisher (2004) 	"Frank's tenement building was located at the corner of N. Nebraska Ave. and E. Zack St., directly across the street from the Tampa Amtrak station. It was a fairly well known local landmark due to it's unusual shape, but has since been demolished.  "	3	5	0.6	1	17.2	2	0	1	4	2	0	3	0	0		root_located root_landmark 	subj_building subj_it 	
106	The Punisher (2004) 	Another problem that beset the production was the unseasonably rainy weather affecting Florida at the time of filming.  	3	5	0.6	1	7.2	2	0	0	0	0	0	1	0	0		root_weather 	subj_that subj_problem 	
106	The Punisher (2004) 	The house used as Howard Saint's mansion belonged to ex NBA player Matt Geiger at the time of filming.  	3	7	0.428571429	0	7.6	1	0	0	4	1	0	0	0	0		root_belong 	subj_house 	underRoot_unlinked_PERSON 
106	The Punisher (2004) 	"The bourbon Castle drinks throughout the film is ""Wild Turkey"". In the Jimmy Weeks subplot, we see Jimmy drinking the same brand.  "	3	8	0.375	0	8.8	1	0	0	1	0	0	1	0	0		root_unlinked_LOCATION root_see 	subj_drink subj_we subj_unlinked_PERSON 	
106	The Punisher (2004) 	Lions Gate purchased Artisan Entertainment midway through production.  	2	6	0.333333333	0	3.2	1	0	0	0	0	0	0	0	0		root_purchase 	subj_gate 	
106	The Punisher (2004) 	"Reboot of 1989's ""The Punisher"".  "	2	7	0.285714286	0	2	1	0	0	0	0	1	0	0	0		root_reboot 		underRoot_unlinked_DATE 
107	Lost in Translation (2003) 	Bill Murray's favourite film of his own.  	208	209	0.995215311	1	2.8	4	0	0	2	0	0	0	0	0	entity_Cast 	root_entity_Cast 		
107	Lost in Translation (2003) 	"Sofia Coppola wrote the lead role specifically for Bill Murray, and later said that if Murray turned it down, she wouldn't have done the movie.  "	133	136	0.977941176	1	10	3	0	0	5	0	0	0	0	0	entity_Cast entity_Directed_by entity_Produced_by 	root_write 	subj_entity_Directed_by subj_entity_Produced_by subj_entity_Cast subj_she 	underRoot_entity_Directed_by underRoot_entity_Produced_by underRoot_entity_Cast 
107	Lost in Translation (2003) 	"For years, no one other than Bill Murray, Scarlett Johansson and Sofia Coppola knew what Bob whispered to Charlotte in the final scene, but on October 28, 2009, a YouTube video surfaced containing a slightly enhanced audio of this part of the film with subtitles where more than 20 thousand visitors had a chance to find out that Bob whispered to Charlotte: ""When John is ready for his next business trip, go up to that man and tell him the truth, okay?"" Another YouTube video, uploaded April 15, 2007, suggests that the line is: ""I have to be leaving, but I won't let that come between us, OK?""  "	121	122	0.991803279	1	43.2	4	0	2	8	0	8	3	0	0	entity_Cast entity_Directed_by entity_Produced_by entity_Character 	root_know root_youtube 	subj_unlinked_NUMBER subj_entity_Character subj_video subj_visitor subj_line subj_i 	underRoot_unlinked_DURATION underRoot_unlinked_NUMBER 
107	Lost in Translation (2003) 	Bob and Charlotte never introduce themselves to each other.  	111	113	0.982300885	1	3.6	3	0	0	1	0	0	1	0	0	entity_Character 	root_introduce 	subj_entity_Character 	underRoot_entity_Character 
107	Lost in Translation (2003) 	"The kiss between Bill Murray and Scarlett Johansson at the end of the movie was not in the script, but was an ""in the moment"" ad-lib between the performers.  "	108	108	1	1	11.6	4	0	1	4	0	0	0	0	0	entity_Cast 	root_be 	subj_kiss subj_a 	
107	Lost in Translation (2003) 	Scarlett Johansson said that she was reluctant to be filmed in panties until Sofia Coppola modeled the panties herself to show her how they would look.  	99	100	0.99	1	10.4	3	0	0	4	0	0	0	0	0	entity_Cast entity_Directed_by entity_Produced_by 	root_say 	subj_entity_Cast subj_she subj_entity_Directed_by subj_entity_Produced_by subj_they 	underRoot_entity_Cast 
107	Lost in Translation (2003) 	An extra in the party scene wears a Pizza of Death t-shirt. This is the name of an independent record label.  	18	33	0.545454545	1	8.4	2	0	0	0	0	0	0	0	0		root_wear root_name 	subj_extra subj_this 	underRoot_unlinked_MISC 
107	Lost in Translation (2003) 	"The car that Bob Harris is chauffeured around in is a Toyota Century, a luxury limousine which is produced in a limited quantities and is commonly used by members of royalty, government leaders, and executive businessmen. It is also the choice for Japanese embassies outside Japan.  "	9	15	0.6	1	18.4	2	0	0	2	0	0	1	0	0	entity_Character 	root_unlinked_DURATION root_choice 	subj_entity_Character subj_car subj_which subj_it 	
107	Lost in Translation (2003) 	"The close up camera lens on the crane/jib camera, in the TV game show is a Fujinon 5.5mm wide angle lens; it gives a fishbowl, almost distorted look, when physically very close to an object or person.  "	9	22	0.409090909	0	14.8	1	0	0	0	0	0	0	0	0	entity_Character 	root_lens 	subj_close subj_it 	underRoot_unlinked_NUMBER 
107	Lost in Translation (2003) 	"When Charlotte goes to the arcade she sees the games Taiko no Tatsujin, (the game with the big drum) by Namco, GuitarFreaks by Konami, and Pop'n Music by Konami. The latter two are part of Konami's Bemani music game series which is very popular in Japan.  "	8	14	0.571428571	1	18.4	2	0	0	1	4	0	1	0	0	entity_Character 	root_see root_part 	subj_entity_Character subj_she subj_game subj_unlinked_NUMBER subj_which 	underRoot_unlinked_MISC underRoot_unlinked_NUMBER 
107	Lost in Translation (2003) 	"The hotel lounge act is named after Sausalito, California, a small artsy / touristy town across the Golden Gate Bridge from San Francisco.  "	7	12	0.583333333	1	9.2	2	0	0	0	0	0	7	0	0	entity_Character 	root_name 	subj_act 	underRoot_unlinked_LOCATION 
107	Lost in Translation (2003) 	Second in the poll for FIPRESCI GRAND PRIX OF THE YEAR 2004.  	5	20	0.25	0	4.8	0	0	0	0	0	3	0	0	0		root_unlinked_DATE 		underRoot_unlinked_ORDINAL 
107	Lost in Translation (2003) 	"The TV camera used in the scene where Bob appears on the Japanese show is an Ikegami HK-388W with a Fujinon Ah24x lens, mounted on a Vinten Vector 700 pan and tilt head - typical studio equipment.  "	5	21	0.238095238	0	14.8	0	0	0	1	0	0	0	0	0	entity_Character 	root_hk-388w 	subj_entity_Character subj_camera 	
108	Thor (2011) 	"When Chris Hemsworth and Anthony Hopkins saw each other in full armors for the first time, Hopkins said ""God, there's no acting required here, is there?""  "	156	159	0.981132075	1	10.4	3	0	0	5	0	0	0	0	0	entity_Cast 	root_be 	subj_entity_Cast subj_no subj_god 	
108	Thor (2011) 	"It's mentioned in passing that Thor's hammer was forged inside ""a dying star"". This actually makes a modicum of scientific sense. When a very large star dies in a supernova, sometimes its remains collapsed to form a ""neutron star"". These objects cram the mass of the sun into the size of a city, forming a new kind of matter nicknamed neutronium. A single teaspoon of this material would weigh billions of tonnes. If Mjölnir was made of this material, it would certainly explain its incredible weight.  "	135	139	0.971223022	1	34.4	2	0	0	2	0	0	0	0	0		root_mention root_make root_collapse root_cram root_weigh root_explain 	subj_it subj_hammer subj_this subj_star subj_remains subj_object subj_teaspoon subj_unlinked_PERSON 	
108	Thor (2011) 	"Kenneth Branagh asked Anthony Hopkins to improvise his reaction to Thor's yelling at him in the banishment scene. Hopkins agreed, and when the scene was filmed many of the cast/crew present were sobbing. Chris Hemsworth and Tom Hiddleston later said they had to struggle to keep their composure during filming that scene. Hiddleston later complimented Hopkins, to which he said, ""Ken's fantastic, isn't he?"".  "	132	136	0.970588235	1	25.6	2	0	0	13	0	1	0	0	0	entity_Cast entity_Directed_by 	root_ask root_agree root_say root_compliment 	subj_entity_Directed_by subj_entity_Character subj_scene subj_many subj_entity_Cast subj_they subj_he 	underRoot_entity_Directed_by underRoot_entity_Cast 
108	Thor (2011) 	"When Tom Hiddleston learned he was going to be in the film, he was in ""a grizzly pub"" in North London, and caused an uproar there by screaming out loud.  "	130	133	0.977443609	1	12	3	0	0	2	0	0	2	0	0	entity_Cast 	root_be 	subj_entity_Cast subj_he 	
108	Thor (2011) 	"The final choice for the role of Thor came down to brothers Chris Hemsworth and Liam Hemsworth. Chris found it funny: ""We both came all the way over here from Australia and ended up battling against each other."" He however bore no ill-will towards Liam, claiming he was rooting for him to get the role.  "	120	121	0.991735537	1	22	4	0	1	7	0	0	1	0	0	entity_Cast entity_Character 	root_come root_find root_bear 	subj_choice subj_it subj_we subj_entity_Cast subj_he 	underRoot_entity_Cast 
108	Thor (2011) 	"Tom Hiddleston prepared for the role by going on a strict diet before and throughout filming, so that Loki would have a lean but hungry visage.  "	109	111	0.981981982	1	10.4	3	0	1	3	0	0	0	0	0	entity_Cast entity_Character 	root_prepare 	subj_entity_Cast subj_entity_Character 	underRoot_entity_Cast 
108	Thor (2011) 	There are exactly 1309 VFX shots in the film.  	6	10	0.6	1	3.6	2	0	0	0	0	1	0	0	0		root_be 	subj_shot 	
108	Thor (2011) 	A model of the Destroyer armour was constructed for the film.  	6	11	0.545454545	1	4.4	2	0	0	0	0	0	0	0	0		root_construct 	subj_model 	
108	Thor (2011) 	"Josh Dallas described his role of Fandral as ""the R. Kelly of Asgard.""  "	6	11	0.545454545	1	5.2	2	0	0	5	0	0	0	0	0	entity_Cast entity_Character 	root_describe 	subj_entity_Cast 	underRoot_entity_Cast 
108	Thor (2011) 	Brian Blessed was rumored for the role of Odin.  	4	10	0.4	0	3.6	1	0	0	3	0	0	0	0	0		root_rumor 	subj_unlinked_PERSON 	underRoot_unlinked_PERSON 
108	Thor (2011) 	Around September 2008 D.J. Caruso was discussing taking on the project.  	3	12	0.25	0	4.4	0	0	0	2	0	2	0	0	0		root_discuss 	subj_unlinked_PERSON 	underRoot_unlinked_DATE underRoot_unlinked_PERSON 
108	Thor (2011) 	"Ray Stevenson's 2nd Marvel comic book movie, his first was Punisher: War Zone (2008).  "	2	6	0.333333333	0	5.6	1	0	0	2	0	1	0	0	0		root_punisher 	subj_movie 	
108	Thor (2011) 	"In December 2004, David S. Goyer was in negotiations to write and direct the film.  "	2	9	0.222222222	0	6	0	0	0	3	0	2	0	0	0	entity_Cast entity_Produced_by 	root_be 	subj_unlinked_PERSON 	underRoot_unlinked_DATE underRoot_unlinked_PERSON 
109	Star Trek Into Darkness (2013) 	"(at 1 hour 17 minutes 18 seconds) When the Vengeance fires on the Enterprise when they are both at warp, one can fleetingly see an R2-D2 being sucked out into space along with various debris, tools, and Enterprise crewmen.  "	280	285	0.98245614	1	15.6	3	0	0	0	0	0	0	0	0	entity_Character 	root_see 	subj_they subj_unlinked_NUMBER 	
109	Star Trek Into Darkness (2013) 	Benedict Cumberbatch's character was not revealed to the actor until a week after he was cast. A studio representative flew to London from Los Angeles with the script handcuffed to his wrist.  	219	223	0.98206278	1	12.8	3	0	0	2	0	0	3	0	0	entity_Cast 	root_reveal root_handcuff 	subj_character subj_he subj_representative subj_studio 	underRoot_unlinked_DURATION 
109	Star Trek Into Darkness (2013) 	Benedict Cumberbatch recorded his screen test at his best friend's kitchen using an iPhone.  	210	217	0.967741935	1	5.6	2	1	0	2	0	0	0	0	0	entity_Cast 	root_record 	subj_entity_Cast 	underRoot_entity_Cast 
109	Star Trek Into Darkness (2013) 	"There is an inside joke with Chekov being asked to put on a red shirt by Kirk, and Chekov's less than enthusiastic reaction. In a famous interview, Walter Koenig stated that being a part of Star Trek all of these years was fantastic, as long as you didn't wear a red shirt, since most of those who wore the red shirts in TOS were almost always killed.  "	146	151	0.966887417	1	26.8	2	1	0	5	0	0	0	0	0	entity_Character 	root_be root_state 	subj_joke subj_who subj_most subj_unlinked_PERSON subj_you 	underRoot_unlinked_PERSON 
109	Star Trek Into Darkness (2013) 	"An ""in joke"" reference is made to Simon Pegg when he is trying to open the bay doors during Kirk and Khan's boarding attempt. The security guard asks Scotty to ""show his other hand"". It is common knowledge to Star Trek fans that James Doohan never revealed both hands in any of the original series because of the loss of one of his fingers (lost in combat during the D-Day invasion while storming the beach).  "	130	133	0.977443609	1	30	3	0	0	7	2	0	0	0	0	entity_Cast entity_Character 	root_make root_ask root_knowledge 	subj_reference subj_he subj_guard subj_entity_Cast subj_it 	underRoot_entity_Cast underRoot_entity_Character 
109	Star Trek Into Darkness (2013) 	The highest grossing film of all the Star Trek movies.  	124	128	0.96875	1	4	2	1	0	0	0	0	0	0	0		root_film 		
109	Star Trek Into Darkness (2013) 	"J.J. Abrams pitched the villain to Benedict Cumberbatch as a combination of The Joker (The Dark Knight (2008)), Hannibal Lecter (The Silence of the Lambs (1991)) and Jack Torrance (The Shining (1980)).  "	109	117	0.931623932	1	12.8	2	0	0	8	0	3	0	0	0	entity_Cast entity_Directed_by entity_Produced_by 	root_pitch 	subj_entity_Cast subj_entity_Directed_by subj_entity_Produced_by 	underRoot_entity_Cast underRoot_entity_Directed_by underRoot_entity_Produced_by 
